Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
64094,1230.1095,408.3414,243.61197,76472,368.85242,0.62528765,0.9585569,0.59355235,0.7508666,2.2634997,0.75224745,1
59347,1218.4158,445.5094,231.86865,79051,383.84906,0.6826718,0.9649713,0.6588011,0.7546595,2.1919944,0.8078422,1
63367,1088.0591,421.94537,268.95886,67731,372.02246,0.63811815,0.9318736,0.53252417,0.78236437,2.0285788,0.7300161,1
62360,1109.8914,410.20142,277.50894,72713,387.25067,0.5871741,0.93177414,0.5092319,0.7677445,2.1579578,0.7544352,1
91736,1245.4454,437.05402,247.4317,80886,329.1117,0.7213196,0.95705146,0.6181837,0.75029117,1.555104,0.67023927,1
79194,1171.9731,395.31647,283.59845,78970,357.20154,0.64315665,0.9413278,0.54498446,0.71746904,1.7101524,0.71349376,1
71649,1131.163,421.09088,248.77945,87436,394.74127,0.5951583,0.9491763,0.5748031,0.7240214,2.5577698,0.771533,0
106760,1016.7901,439.0241,242.40141,63396,338.61597,0.81996113,0.95407826,0.6650241,0.8086148,2.4815412,0.757885,0
68079,1181.2634,419.13315,276.3481,71613,356.14972,0.6205599,0.93300813,0.5150451,0.7560065,1.8553529,0.71829003,1
66041,1210.9639,412.40582,252.25522,61476,337.54865,0.6280424,0.9535069,0.5766105,0.6600804,1.8680065,0.6671679,1
76897,1232.505,405.5633,260.68533,69781,338.7733,0.6754284,0.9536142,0.60452545,0.65394306,1.8042092,0.67090124,1
66699,1073.4146,487.12872,247.58826,84671,392.18524,0.60727197,0.94456595,0.59890926,0.77723116,2.4749272,0.7993569,0
99459,1228.0042,432.59903,248.7485,80956,331.0899,0.7292759,0.95187277,0.6236514,0.7197977,1.8974416,0.69180727,1
55736,1165.1146,400.1341,283.22424,70354,379.88892,0.624267,0.94238186,0.53776014,0.7549447,2.0345032,0.72830427,1
60816,1114.1042,421.05853,270.25275,67513,371.08615,0.6172856,0.92827344,0.5033591,0.7909353,1.9668422,0.73984456,1
101449,1203.8373,408.16644,230.68477,77350,323.65378,0.74818194,0.9596817,0.68500775,0.70140374,1.7599864,0.6913562,0
55162,1201.3743,405.73346,279.819,70671,380.48486,0.65389276,0.96080863,0.6037506,0.69433546,2.0907493,0.71882653,1
51115,1161.3324,401.94943,273.83078,71966,387.31854,0.64744,0.9573436,0.5870858,0.7293812,2.0994143,0.73704445,1
110219,1193.5114,471.9329,267.54767,79094,305.7978,0.723171,0.95746845,0.6264217,0.7631103,1.8941133,0.7354207,0
63362,1025.0468,408.48273,246.10106,69433,384.37097,0.6994561,0.93610615,0.56479746,0.83865714,1.9644632,0.7707058,1
106774,1103.5571,429.38492,241.58505,58743,312.93518,0.7824316,0.9526837,0.6627687,0.76524246,2.3406887,0.75801504,0
88744,1161.8671,442.1095,299.0451,89740,351.84595,0.61327827,0.937696,0.5971855,0.72170997,1.6168936,0.7476212,1
58867,1119.4138,441.60657,256.80905,77811,395.90002,0.5946459,0.93123966,0.5454153,0.76907206,2.4485972,0.8168428,0
89393,1085.4514,419.90817,290.11163,78925,364.3515,0.6751075,0.9376382,0.5776319,0.749578,1.7796865,0.73106813,1
82834,1078.0947,384.55234,278.59286,72676,371.32413,0.69776434,0.94633096,0.585754,0.75853705,1.9903629,0.7291085,1
91805,1343.8379,474.76807,281.74585,88113,315.7511,0.63352966,0.94475394,0.59047794,0.65451175,1.5193542,0.6797442,1
62060,1203.6847,415.31195,282.31323,77326,370.73535,0.6226995,0.9459039,0.5762508,0.74009997,2.036277,0.7293564,1
81517,1075.6029,521.275,232.93149,97876,385.44305,0.8088367,0.94949937,0.73095405,0.90167093,1.9319836,0.8290623,0
81024,1240.4039,353.69678,261.63126,86249,361.51474,0.62943226,0.9470178,0.6019571,0.7406506,1.8762048,0.7752029,0
98932,885.8579,476.04492,222.57315,79497,365.9777,0.86691236,0.9478018,0.71889883,0.7953482,2.119505,0.7382961,0
127551,1281.5436,515.3921,254.21942,93263,268.92383,0.81763303,0.97050315,0.69010013,0.7898387,1.8392732,0.68192816,0
78172,1136.9712,368.3802,264.00934,81180,378.22882,0.7020222,0.9534694,0.59234077,0.80859244,2.1183228,0.72016555,0
67088,1155.2666,395.8034,282.02063,76277,376.50494,0.6298628,0.9435287,0.5625378,0.75150156,2.076441,0.7393329,1
59782,1249.6324,415.6425,216.95235,74582,367.92737,0.63578254,0.94469845,0.58364135,0.7597532,2.3729606,0.78478533,0
84825,1113.2109,459.80765,263.81555,115519,387.70255,0.6979791,0.96766716,0.68608236,0.7874799,2.5933228,0.7870139,0
63125,1147.6227,429.9588,240.47833,59387,343.2737,0.64459157,0.950003,0.53446984,0.7510827,2.0006914,0.7250175,1
58051,1191.9373,405.4532,285.2886,71258,372.09723,0.6163939,0.9426914,0.5342329,0.74913794,1.9745799,0.71463776,1
68369,1127.1431,449.12427,255.00903,84479,398.09668,0.5698257,0.9365466,0.5478896,0.7737026,2.4479194,0.81311536,0
87041,1080.5189,411.15567,267.00214,76053,355.17856,0.74785686,0.94476914,0.563515,0.7727325,1.864075,0.7189655,1
66091,1064.7927,391.06323,275.8669,77362,389.6477,0.57905674,0.9323749,0.49933168,0.7463098,2.2359471,0.76383966,1
64733,1143.1423,417.8468,250.94943,58386,341.39603,0.60525316,0.93173146,0.5135716,0.6968918,1.8754454,0.69916475,1
62209,1182.219,458.87177,248.44754,94048,397.1773,0.63475686,0.95953816,0.58593553,0.758373,2.4821434,0.79691464,0
69671,1170.3068,412.54996,292.05585,80979,369.24283,0.61824596,0.9428369,0.58114576,0.7461717,1.9502883,0.7429727,1
77835,935.0988,406.21353,245.5397,66783,376.3958,0.7333965,0.9331108,0.5832895,0.7699069,2.2728343,0.7695791,0
52621,1241.3759,431.16937,266.3753,83072,389.703,0.6790656,0.9651459,0.62503487,0.71532166,2.1537428,0.7551317,1
81805,1398.2484,500.42383,241.87656,103719,345.51923,0.7410274,0.9805717,0.6585053,0.8104378,2.2484066,0.72370833,0
62101,1081.2451,448.96344,247.4086,66419,362.74524,0.60128427,0.9365591,0.5506642,0.7243371,2.235993,0.72929883,1
81262,1264.1066,420.00543,291.3098,81089,341.953,0.6031538,0.93725306,0.55253804,0.6941209,1.6260977,0.70989275,1
80265,968.64984,433.0151,275.99878,82612,393.79605,0.62583977,0.9375307,0.5526691,0.7091812,2.6495042,0.80746025,0
68755,1142.6871,374.25497,278.19427,73159,377.35223,0.6411569,0.94262946,0.54675597,0.7522663,1.9726315,0.7231378,1
54953,1163.6929,432.34116,252.8786,75345,385.13614,0.62179506,0.94908607,0.537153,0.7515804,2.3773634,0.7596872,1
51235,1125.6031,387.28995,242.36478,63359,373.60187,0.62207925,0.9364605,0.5270557,0.7714991,2.1188421,0.77242213,1
72307,1194.0665,411.91696,296.9668,74026,361.03232,0.60287803,0.93113106,0.51973116,0.73073196,1.7410852,0.71889997,1
53920,1151.1729,399.34106,276.39984,69761,379.92938,0.6263661,0.94273716,0.54130375,0.75664043,2.0668838,0.7333633,1
86861,958.13525,410.93588,275.30103,76226,379.6618,0.70995843,0.93672305,0.566635,0.7413926,2.3863928,0.7585874,1
83711,1087.1451,450.7403,283.49792,74998,359.23676,0.69069505,0.943005,0.6033795,0.7749505,1.9492078,0.70543504,1
80130,1254.9294,422.64072,287.8613,77195,337.76868,0.6239237,0.9363815,0.5423425,0.696064,1.6217589,0.7001226,1
78940,1352.5542,506.17554,217.25491,96065,380.48578,0.7632575,0.976634,0.75190985,0.79839164,2.3629742,0.8462578,0
60255,1109.3893,386.02933,262.20804,73467,385.45752,0.6556929,0.95044243,0.5647673,0.8002068,2.203587,0.72937196,1
83515,1257.6674,405.94104,248.68726,81771,374.55502,0.6151562,0.9601679,0.64812434,0.710409,2.4686487,0.7316585,0
69493,1325.8639,433.99078,270.56396,80189,301.3327,0.6030195,0.9676411,0.6013857,0.59193885,1.4992219,0.5876472,1
57201,1171.0099,478.93387,252.37407,85121,396.80164,0.62415296,0.93649936,0.5949799,0.83535284,2.3802466,0.82037073,0
50150,1159.1647,400.96558,276.69247,71377,385.683,0.6422227,0.953545,0.5683882,0.7321409,2.0743327,0.7278137,1
84033,1168.9811,397.0423,250.97417,65172,337.71967,0.7253574,0.9525997,0.62140983,0.66227794,1.8655105,0.6813159,1
60972,1214.147,423.59866,199.2382,62511,340.3488,0.6813077,0.9498128,0.5317825,0.7743292,2.2835207,0.8084128,1
51437,1148.3596,377.54706,236.5367,66529,383.51157,0.6511917,0.9286962,0.5482408,0.7761754,2.3111134,0.7972227,1
69966,1303.1824,428.00873,280.57562,77978,324.95132,0.59660965,0.9448395,0.52379686,0.65959275,1.5271153,0.63481843,1
55706,1163.4915,413.0856,260.87854,72715,381.18735,0.6271881,0.951766,0.5572776,0.74977195,2.2332613,0.74674547,1
72906,1139.8679,358.07874,273.99896,74125,383.24878,0.661696,0.9422996,0.5980797,0.7228151,1.9341246,0.7606885,1
84024,1138.3633,438.52066,299.411,88262,360.67657,0.6069486,0.9347165,0.58550185,0.7331369,1.665206,0.7605114,1
50361,1157.2904,401.77307,279.20898,71351,386.26233,0.6376405,0.9512339,0.56091696,0.73595876,2.061723,0.7286862,1
77866,1283.2709,460.111,238.39243,76585,331.91058,0.6484338,0.9671089,0.5904758,0.7026466,1.9884357,0.6937297,1
54333,1148.2051,400.98538,274.4021,67195,381.6929,0.6404523,0.94706726,0.56259155,0.7243994,2.1052208,0.7267682,1
86480,1244.9479,390.48096,232.39491,81582,350.40775,0.73107165,0.950288,0.660822,0.7546036,1.8951247,0.72599834,0
64543,1304.5111,444.6853,224.37761,83938,378.0751,0.71533406,0.9619182,0.6824831,0.7743237,2.0980377,0.8234833,0
74792,1008.6832,424.64862,237.5585,64793,360.12436,0.7105895,0.94076556,0.6085068,0.7424258,2.054048,0.71501696,1
81903,1111.069,381.62082,286.43518,78322,374.90326,0.6470106,0.93608326,0.5534465,0.73831654,1.7626305,0.754233,1
77007,1119.3369,429.5956,249.50003,94037,398.47678,0.5918149,0.9520352,0.605096,0.7074967,2.627152,0.77937937,0
74838,1017.2787,412.599,249.20078,60168,359.5409,0.6713455,0.93108857,0.5671744,0.76072836,2.2191622,0.7147987,1
75835,1042.0247,373.0207,280.0221,82116,373.51855,0.69638246,0.94157034,0.5283406,0.77928966,1.9141877,0.72801185,1
99426,1094.7162,427.12442,269.22263,83248,343.392,0.7606448,0.9432892,0.57518476,0.7567935,1.6528722,0.7355461,1
67258,1246.1223,420.14355,241.2352,82634,371.8399,0.70625186,0.9621362,0.6262415,0.8166791,2.2592177,0.7873893,0
75804,1325.1971,428.58472,264.54675,95291,384.5652,0.6978674,0.96442837,0.64081824,0.7867355,2.4477348,0.7187919,0
74014,1157.967,430.8676,281.8704,75397,357.61722,0.6089021,0.93165755,0.52311176,0.7791023,1.8474585,0.7593036,1
76503,1062.2117,387.61005,251.21765,57079,375.96426,0.7286668,0.9509483,0.6204546,0.71508414,2.1622381,0.73873824,1
99143,1286.2681,481.55573,272.3002,88367,319.01764,0.6955986,0.9502258,0.6320337,0.6948867,1.6628475,0.6706176,1
75239,1213.8894,392.95453,284.32098,78547,363.82043,0.64116746,0.94125867,0.55720466,0.7449835,1.8893209,0.7235401,1
57616,1163.4938,405.10645,285.39227,70652,379.00046,0.620257,0.9390956,0.53190243,0.7718363,2.0256937,0.72738785,1
65237,1157.2827,409.09976,291.6795,70467,373.75272,0.61037654,0.92808706,0.50397855,0.7754022,1.870188,0.7256346,1
63816,1238.8958,405.5871,274.9542,69759,347.60046,0.61748207,0.9520906,0.5748948,0.6484694,1.8533788,0.6617393,1
62817,1239.2322,463.61792,234.85764,80232,390.94568,0.6909002,0.9713247,0.66585314,0.71520257,2.2967029,0.79941016,1
54507,1074.5502,449.62927,242.81541,69569,383.739,0.6252876,0.94150203,0.5082964,0.7807957,2.3290143,0.78638256,1
71491,1155.9513,422.79956,292.56384,77203,368.3449,0.60201895,0.93056905,0.53585595,0.75956523,1.7862782,0.7371899,1
99019,1201.2886,407.56192,260.52173,84926,344.98987,0.7164023,0.94996065,0.6291443,0.7256944,1.6632769,0.74953437,0
73416,1121.431,420.13907,286.55115,71260,369.97632,0.6397897,0.93063307,0.5353193,0.7690227,1.9021988,0.7216047,1
80810,1210.1731,442.0879,232.30685,73754,369.7191,0.7587267,0.9571387,0.6547892,0.7915013,2.6114807,0.79754364,0
92254,1173.5167,409.60553,251.31058,52801,353.81146,0.7756611,0.9643652,0.6957058,0.668966,2.3605976,0.736236,0
74257,1053.4902,435.06378,274.12927,72062,364.9679,0.6516577,0.93229085,0.56781113,0.754989,1.9344115,0.7330128,1
59499,1204.7603,401.1637,282.5462,72231,369.44733,0.6209415,0.9444353,0.53519565,0.74344075,1.9782474,0.7095979,1
57725,1086.1555,418.09625,247.72089,60740,369.06802,0.6319411,0.94142133,0.51396716,0.78735274,2.0544953,0.78100157,1
65185,1059.5209,397.5312,255.6261,70320,375.773,0.6683927,0.9375084,0.53197885,0.8035908,2.0471263,0.73125386,1
65928,1125.5597,414.2624,279.91373,68685,370.8067,0.6303698,0.93014073,0.5200887,0.77341807,1.9467386,0.72457826,1
81863,1041.5643,387.74677,268.33948,86896,394.91205,0.6217482,0.9415097,0.58232224,0.7153384,2.3172555,0.7935254,0
80593,1098.3375,424.60364,266.45117,68337,360.03613,0.67424184,0.9329435,0.55755574,0.7298167,2.0190876,0.70390874,1
89943,1122.8593,453.2963,287.22302,78507,350.82007,0.67585444,0.93889034,0.58837456,0.75513566,1.7995942,0.70356834,1
82181,1141.115,436.66022,298.91522,86698,362.19543,0.60615396,0.9340534,0.5780816,0.7381501,1.6819005,0.7537457,1
71572,1163.3354,450.85233,259.00104,100309,383.80945,0.6829796,0.9660141,0.6487545,0.7988763,2.4479756,0.7744911,0
61613,1082.1252,379.4148,262.2625,69932,383.8053,0.6519168,0.9396085,0.5299432,0.7838945,2.1778598,0.7460118,1
63431,1360.8746,450.69543,269.87994,94630,387.10446,0.70135206,0.96917725,0.64490914,0.78968704,2.2645926,0.72494304,0
64769,1050.9796,411.7314,253.224,60557,359.21695,0.62017906,0.9301542,0.5266003,0.73776716,1.9761914,0.72941804,1
73289,1128.5603,392.67853,286.3883,73843,373.3562,0.6331372,0.93342125,0.5223035,0.7568533,1.8473914,0.72719526,1
84000,1014.6212,399.32922,257.39676,60917,370.7984,0.75880265,0.9409199,0.5946802,0.7646444,2.0589411,0.7344094,1
52783,1144.3771,406.14716,272.779,69579,383.15308,0.6248285,0.9442261,0.5356774,0.75133085,2.1320891,0.73797834,1
60309,1286.014,462.32632,231.70851,91426,389.78973,0.66868865,0.9750396,0.656351,0.79245144,2.2230225,0.8049942,0
67550,1270.4346,363.76645,233.68521,83375,380.8402,0.6529945,0.93862057,0.6387409,0.7560416,2.0266235,0.82933384,0
78068,985.8818,403.29095,258.50427,55847,366.96997,0.6885352,0.93925905,0.58924305,0.7084149,2.1478558,0.7493131,1
71910,1058.8192,427.25922,261.90848,68569,349.6242,0.6212373,0.9367602,0.52635556,0.7532159,1.9251053,0.82191145,0
93440,1076.2289,389.5611,275.76505,73895,364.31604,0.7545296,0.95081717,0.60838324,0.78525686,1.9880629,0.73851466,1
57694,1046.6726,452.47998,250.65347,74172,390.93903,0.5855344,0.93371606,0.5334884,0.79524356,2.3635712,0.7702445,1
76016,1009.9907,426.0205,234.25235,66805,360.77036,0.7319679,0.9376434,0.6000014,0.75721115,1.9995258,0.71719325,1
76564,1270.6497,410.5024,259.40652,87198,354.78433,0.61915714,0.9527416,0.6074728,0.75580525,2.152915,0.7135217,1
53307,1153.3452,449.77728,244.03947,78582,392.38748,0.632512,0.95520157,0.57703674,0.77627635,2.291535,0.7881422,1
87749,1074.967,452.70755,279.41324,74875,357.4765,0.7048429,0.9380615,0.5886241,0.78364474,1.9306216,0.7043783,1
75145,996.5644,394.9504,255.69589,77368,388.07013,0.71088624,0.943098,0.58998567,0.7648631,2.3644772,0.7751111,0
83186,1142.4766,440.0763,256.7153,73867,325.16852,0.6837465,0.94111186,0.55781054,0.7026495,1.6478797,0.66808176,1
96869,1245.0997,457.85,270.5387,78793,313.9587,0.69118345,0.9480722,0.62650776,0.6665929,1.6726711,0.6577264,1
81381,1079.9377,418.92325,243.77841,65975,338.8582,0.698284,0.9406049,0.58793294,0.6856097,1.7821286,0.6835852,1
83907,1244.8413,436.84738,269.23712,73505,323.01382,0.6358845,0.9373522,0.5549091,0.6714487,1.6151695,0.6814915,1
62977,1122.7938,416.83212,277.67166,69404,372.1765,0.6208231,0.92858565,0.50917524,0.7858638,1.9456036,0.7338753,1
63370,1334.9839,456.7725,274.78473,88042,357.05664,0.6470958,0.9617902,0.6459645,0.72564685,2.1752295,0.7052072,1
102632,1336.1277,453.13467,227.31914,62568,278.14142,0.6458173,0.9749558,0.6792813,0.65122503,2.0692234,0.59627235,0
57785,1057.5868,431.4048,257.60565,75485,394.88913,0.5705706,0.9345873,0.5120458,0.7784387,2.409333,0.7856138,1
74977,1114.8284,407.49707,275.77246,67265,364.52722,0.6681008,0.9349322,0.5524992,0.74398434,1.9467762,0.7033175,1
74056,986.73376,389.2516,248.08508,74493,373.77957,0.73356205,0.9492636,0.5885103,0.80481035,2.1085517,0.72854626,0
53818,1122.1469,442.82425,250.58098,74195,395.02115,0.6197396,0.9337562,0.5523317,0.82016015,2.3540597,0.80484223,1
87562,1156.9122,442.30255,276.97467,81894,352.08197,0.6817082,0.94236124,0.59165394,0.7910427,1.894443,0.7179327,1
74666,1156.1482,416.90875,280.0537,68728,354.97464,0.64327437,0.9307571,0.5415108,0.72716546,1.8302846,0.6894935,1
70218,1006.6987,381.97647,266.42148,78779,386.1725,0.63280225,0.9374462,0.5211246,0.7299989,2.3544648,0.7856157,0
66546,1019.69104,379.12506,272.1172,80486,391.57794,0.6057018,0.9391206,0.51597106,0.7411475,2.3492327,0.77006453,1
77742,1141.5195,533.9272,210.49623,81045,362.10938,0.71707916,0.9374039,0.65917087,0.7821576,2.9204302,0.7338642,0
103485,994.5907,452.75195,229.6355,66961,323.76886,0.7739986,0.94782615,0.67234546,0.767513,2.3168077,0.67019016,0
90240,941.8646,399.8042,246.74496,68979,369.86142,0.8319038,0.944875,0.6117786,0.8090675,2.106223,0.76708263,0
61662,1281.2706,427.26025,280.4856,77798,355.59998,0.6174858,0.9524262,0.57667965,0.7056209,1.9296573,0.6946213,1
94430,1227.089,458.96683,278.19098,80381,320.75854,0.6597437,0.94281447,0.60229355,0.6706414,1.6121099,0.66476965,1
106018,1076.4037,476.41272,253.23764,84272,326.66815,0.762118,0.95215774,0.64406896,0.79722816,2.0917058,0.7394457,0
75768,1129.1018,387.23718,259.44214,67784,374.17334,0.7045021,0.9465294,0.5935718,0.74874467,2.1371183,0.7387498,1
107032,1400.962,488.30832,250.31638,84976,290.23303,0.71239877,0.9779623,0.72563696,0.65183663,1.5528508,0.6266613,1
63471,1215.5392,453.0226,257.34497,84130,371.75604,0.6186174,0.95347404,0.58508176,0.7366742,2.3420267,0.75195336,1
78450,1195.2653,406.0007,283.39893,74175,354.49426,0.63529074,0.9353411,0.543016,0.71697116,1.7150164,0.71876997,1
76942,1226.4321,403.34473,243.61406,77824,344.74738,0.60968983,0.9544466,0.6206571,0.71870893,2.1367917,0.7409619,0
87272,1085.1431,434.6176,277.90488,76879,367.35583,0.6643034,0.93657017,0.56582355,0.73468685,2.0179925,0.7348144,1
66234,1127.4927,416.5443,256.5395,87549,402.664,0.69354427,0.94076425,0.6344094,0.8243605,2.2344966,0.8419523,0
76744,1135.4707,419.1711,283.4911,77263,369.01205,0.6318413,0.9336657,0.5646028,0.7573742,1.8111188,0.7432035,1
82407,1128.6951,410.0327,198.49336,73684,329.83145,0.6721452,0.930191,0.63513947,0.67807525,2.3939202,0.76666456,0
66427,1038.3903,374.0428,274.92014,77384,386.71826,0.62644213,0.94101596,0.5201918,0.7441896,2.2634296,0.7462221,1
66056,1141.2853,408.4176,287.37134,68995,373.64398,0.6324071,0.9337197,0.53322977,0.76398575,1.9566774,0.7168409,1
76977,974.8081,398.8349,266.43414,92828,403.35962,0.57830334,0.9416267,0.5639752,0.68481266,2.4600198,0.7662041,0
65577,1136.207,409.21375,284.9218,68497,374.63553,0.6377176,0.9350738,0.5381765,0.7655752,2.0053303,0.7163641,1
66277,1113.0565,384.6754,273.16443,67657,378.94324,0.6608617,0.9430935,0.5535487,0.75062877,2.057978,0.7130607,1
84690,1153.2715,429.56268,294.4318,87629,359.0364,0.6141715,0.93699074,0.57996434,0.74518704,1.722971,0.75673956,1
74032,1096.1296,427.39795,276.89685,72097,367.59732,0.6448088,0.93197715,0.5579509,0.76182604,1.9123778,0.73273164,1
78030,1210.0907,403.62973,282.91785,76974,350.9753,0.63437396,0.93690854,0.52231747,0.72340906,1.642842,0.7198374,1
70547,1330.7043,424.50003,243.40605,70810,327.18576,0.57192844,0.9626864,0.6021124,0.7010317,1.8559625,0.6574701,1
54917,1189.9922,418.68994,252.14395,74947,382.48312,0.61854166,0.9460139,0.57133156,0.7982572,2.324144,0.76383644,1
53935,1102.4456,450.87695,246.9266,76266,394.888,0.5976715,0.94507945,0.5386733,0.7972299,2.3556085,0.7753321,1
70164,1176.4026,392.4389,285.4002,73908,364.31693,0.62855077,0.9432499,0.5425624,0.7217926,1.8510993,0.70502424,1
97719,1236.946,402.39407,260.49658,82062,334.0198,0.7013966,0.9672036,0.6789515,0.73498017,2.1042583,0.7211219,0
64797,1120.0713,408.57062,275.54517,72390,382.63647,0.5790742,0.93005735,0.49428916,0.7572656,2.1087685,0.748075,1
58160,1206.9216,467.64105,244.26447,91099,398.5006,0.6483515,0.96312773,0.5947081,0.76137143,2.38736,0.7840333,1
64456,1129.4114,345.78302,259.17322,66143,386.31287,0.64095014,0.9334357,0.53705263,0.75016093,2.0319471,0.8061622,1
53709,1147.5308,392.64502,275.69006,70892,385.1364,0.63418466,0.9489588,0.54663044,0.74484247,2.1347845,0.7295794,1
61764,1111.5748,419.39294,273.54303,70512,372.09723,0.6234571,0.93364096,0.535724,0.77772576,1.9849591,0.73740214,1
76600,1152.7704,421.68774,279.12006,71776,359.4019,0.6263018,0.93255913,0.54691666,0.7421675,1.8054914,0.7314315,1
61635,1116.8788,412.8971,277.01752,70480,383.2013,0.60140145,0.93060267,0.5085725,0.7791853,2.1046143,0.74765587,1
73200,1121.4489,393.4163,281.55853,75868,374.095,0.61066175,0.93442017,0.5046188,0.73522985,1.96701,0.7256862,1
61053,1087.7361,496.8379,218.65955,72773,375.9052,0.63409173,0.93028265,0.54207575,0.78770274,2.6749933,0.7874143,0
85320,948.13794,376.1209,255.51694,82064,375.1545,0.8061496,0.94302243,0.58863115,0.80409324,1.976727,0.77317613,0
